Date,returns,vol,regime,price
2024-08-23,0.01148337085011919,0.20508273847222924,Elevated,5634.60986328125
2024-08-26,-0.0031537266931381813,0.20315393735813958,Elevated,5616.83984375
2024-08-27,0.0015951960865450143,0.20314181499433384,Elevated,5625.7998046875
2024-08-28,-0.00597597320797616,0.20357714179831296,Elevated,5592.18017578125
2024-08-29,-3.937906806072977e-05,0.19677086212850176,Elevated,5591.9599609375
2024-08-30,0.010093051774424433,0.19208922903005213,Elevated,5648.39990234375
2024-09-03,-0.02115107439771169,0.19595635642664208,Elevated,5528.93017578125
2024-09-04,-0.0016025435809103872,0.1594907860315899,Normal,5520.06982421875
2024-09-05,-0.003018017615584734,0.1584688180668343,Normal,5503.41015625
2024-09-06,-0.01726024985928465,0.16920540745744891,Normal,5408.419921875
2024-09-09,0.0115800702824842,0.15527121602636126,Normal,5471.0498046875
2024-09-10,0.004472672652839682,0.15521967661886202,Normal,5495.52001953125
2024-09-11,0.010665025888896507,0.1583987012258816,Normal,5554.1298828125
2024-09-12,0.007495302358939249,0.150375333819589,Normal,5595.759765625
2024-09-13,0.005407711405364557,0.15079165172530828,Normal,5626.02001953125
2024-09-16,0.0012566297656613212,0.14111216325765252,Normal,5633.08984375
2024-09-17,0.00026455008109871336,0.14105603041410428,Normal,5634.580078125
2024-09-18,-0.002896455862498093,0.13764265964647612,Normal,5618.259765625
2024-09-19,0.01697685316676334,0.14917736786082864,Normal,5713.64013671875
2024-09-20,-0.0019410273951238066,0.1490349492799142,Normal,5702.5498046875
2024-09-23,0.0028092730585327352,0.14493742659732992,Normal,5718.56982421875
2024-09-24,0.0025111788443470395,0.14024206771726375,Normal,5732.93017578125
2024-09-25,-0.0018612489301417234,0.13984673616742996,Normal,5722.259765625
2024-09-26,0.00403867571712313,0.14025031882232258,Normal,5745.3701171875
2024-09-27,-0.0012532169669905446,0.13821322182689474,Normal,5738.169921875
2024-09-30,0.004236552581176722,0.1384985009154772,Normal,5762.47998046875
2024-10-01,-0.009324107094664358,0.13959119869817793,Normal,5708.75
2024-10-02,0.00013839090212397487,0.11526385295391087,Calm,5709.5400390625
2024-10-03,-0.001681413492255035,0.11529141343641036,Calm,5699.93994140625
2024-10-04,0.008970249395274354,0.11677220842701284,Calm,5751.06982421875
2024-10-07,-0.009586022165882668,0.10292584883297715,Calm,5695.93994140625
2024-10-08,0.009689347495581924,0.10101236269821234,Calm,5751.1298828125
2024-10-09,0.007113411987488272,0.10210359424715507,Calm,5792.0400390625
2024-10-10,-0.002070122839989974,0.09878805315092738,Calm,5780.0498046875
2024-10-11,0.006051847587953629,0.09788378863453873,Calm,5815.02978515625
2024-10-14,0.0077076668832223305,0.0992517589938651,Calm,5859.85009765625
2024-10-15,-0.007609466332438197,0.10464826275184581,Calm,5815.259765625
2024-10-16,0.004679145956573816,0.10508817043302819,Calm,5842.47021484375
2024-10-17,-0.00017116047891174713,0.10398898396168245,Calm,5841.47021484375
2024-10-18,0.00397155273894878,0.08885243897592798,Calm,5864.669921875
2024-10-21,-0.0018227694906369774,0.08879971902136936,Calm,5853.97998046875
2024-10-22,-0.0004748538883844189,0.08880824628719705,Calm,5851.2001953125
2024-10-23,-0.009191323428069387,0.0954792328776092,Calm,5797.419921875
2024-10-24,0.002145772011323821,0.09521277509255215,Calm,5809.85986328125
2024-10-25,-0.00029944716993013376,0.09450283200215848,Calm,5808.1201171875
2024-10-28,0.0026514435020339455,0.09454023419742039,Calm,5823.52001953125
2024-10-29,0.001614127248163344,0.09374435576421332,Calm,5832.919921875
2024-10-30,-0.003300233889343751,0.08785021284019741,Calm,5813.669921875
2024-10-31,-0.018614700871699585,0.1108571502732006,Calm,5705.4501953125
2024-11-01,0.004092509543626166,0.11156293293703518,Calm,5728.7998046875
2024-11-04,-0.002812083478299976,0.10736478132818805,Calm,5712.68994140625
2024-11-05,0.012265644545291332,0.11019067911469421,Calm,5782.759765625
2024-11-06,0.025295927786425976,0.1363194496793461,Normal,5929.0400390625
2024-11-07,0.007431229727488331,0.13648907648527012,Normal,5973.10009765625
2024-11-08,0.0037568333092317108,0.13605950928361027,Normal,5995.5400390625
2024-11-11,0.0009690634297987444,0.13518493478292387,Normal,6001.35009765625
2024-11-12,-0.00289265965137242,0.13407128908366578,Normal,5983.990234375
2024-11-13,0.00023222772482434095,0.13040418824444797,Normal,5985.3798828125
2024-11-14,-0.006049734794859041,0.1322936461045009,Normal,5949.169921875
2024-11-15,-0.013203489851361216,0.14103151370132602,Normal,5870.6201171875
2024-11-18,0.003917814394541086,0.1410138857456014,Normal,5893.6201171875
2024-11-19,0.003963584828470035,0.14135505804250192,Normal,5916.97998046875
2024-11-20,2.195086225209586e-05,0.14132025610264173,Normal,5917.10986328125
2024-11-21,0.0053404615405816536,0.13758799147023137,Normal,5948.7099609375
2024-11-22,0.003467959094991535,0.1377709751032645,Normal,5969.33984375
2024-11-25,0.003020480305938378,0.1377574189967031,Normal,5987.3701171875
2024-11-26,0.005722005647630368,0.1384939179191689,Normal,6021.6298828125
2024-11-27,-0.003801238017440034,0.13976660377825645,Normal,5998.740234375
2024-11-29,0.005607785488815242,0.1394201597095628,Normal,6032.3798828125
2024-12-02,0.0024484564662998753,0.11801541703372714,Calm,6047.14990234375
2024-12-03,0.0004514491145146682,0.11818675739885867,Calm,6049.8798828125
2024-12-04,0.006051417924264779,0.11703040776159633,Calm,6086.490234375
2024-12-05,-0.0018697756269248078,0.11318370953621165,Calm,6075.10986328125
