Date,returns,vol,regime,price,mom_5,mom_21,drawdown
2024-04-10,-0.0094569806491084,0.1039096914511286,Calm,5160.64013671875,-0.001924252126045202,0.00041612144362935106,-0.01783473868239198
2024-04-11,0.0074447977105855,0.0997269183982054,Calm,5199.06005859375,0.002031574686147818,0.0002372171450207415,-0.010522716993517927
2024-04-12,-0.0145506882958016,0.1120103553144398,Calm,5123.41015625,-0.0030984018078788218,-0.00036402850166787273,-0.024920292514321978
2024-04-15,-0.012021354947762,0.1188660707630247,Calm,5061.81982421875,-0.0054277465977676425,-0.0007997553295552394,-0.036642071780367255
2024-04-16,-0.0020565070133361,0.1171764851882119,Calm,5051.41015625,-0.0061281466390845215,-0.0005889738785492681,-0.038623224116103944
2024-04-17,-0.0057806027246414,0.1156762743320421,Calm,5022.2099609375,-0.005392871054191122,-0.0011651006513870633,-0.044180561326185364
2024-04-18,-0.0022081601199982,0.1130159193360775,Calm,5011.1201171875,-0.007323462620307862,-0.0015392582594881013,-0.046291163692583966
2024-04-19,-0.0087585481274361,0.1089398051391804,Calm,4967.22998046875,-0.006165034586634762,-0.00238034026140632,-0.054644268434943556
2024-04-22,0.0087312480714667,0.1140523306294328,Calm,5010.60009765625,-0.002014513982789022,-0.002118687277122954,-0.04639013302686604
2024-04-23,0.0119645762708726,0.1240698438195374,Calm,5070.5498046875,0.0007897026740527179,-0.0014821746999854207,-0.03498059504080928
2024-04-24,0.0002130100613548,0.1240643306774581,Calm,5071.6298828125,0.001988425231251958,-0.0013265568659922631,-0.03477503619815017
2024-04-25,-0.0045764303535156,0.1244821030989581,Calm,5048.419921875,0.0015147711845484779,-0.0014111585387772824,-0.03919232102046398
2024-04-26,0.010209142634743,0.1261948602770845,Calm,5099.9599609375,0.005308309336984297,-0.0013359911050053726,-0.029383298381205528
2024-04-29,0.0031784486665891,0.1268999501933621,Calm,5116.169921875,0.004197749456008778,-0.0012378023831287012,-0.026298243020176082
2024-04-30,-0.0157305135868621,0.1364903258791559,Normal,5035.68994140625,-0.0013412685155381617,-0.0018909894805927822,-0.041615071737898725
2024-05-01,-0.003435438815494,0.1352427459502375,Normal,5018.39013671875,-0.002070958290907922,-0.0017098647064177773,-0.04490754452063483
2024-05-02,0.009128437077573,0.1401181441267954,Normal,5064.2001953125,0.000670015195309798,-0.001327135434375639,-0.036189043137526765
2024-05-03,0.0125567397214785,0.1419984479886594,Normal,5127.7900390625,0.0011395346126568979,-0.00014184609762049166,-0.024086719811495478
2024-05-06,0.0103261239070118,0.1412506283520367,Normal,5180.740234375,0.002569069660741438,-0.00017865896749286306,-0.014009318357770705
2024-05-07,0.001343429823275,0.1413459450094152,Normal,5187.7001953125,0.0059838583427688575,-9.684654741701066e-05,-0.012684709070581305
2024-05-08,-5.835618166138978e-06,0.1412357734196432,Normal,5187.669921875,0.0066697789822344295,-0.00016595744319865063,-0.012690470665628712
2024-05-09,0.0050909476986258,0.1381343143432556,Normal,5214.080078125,0.00586228110644499,0.0005268010495505969,-0.0076641294894325375
2024-05-10,0.0016493988445498,0.1359183442923095,Normal,5222.68017578125,0.00368081293105925,0.0002508296749774684,-0.006027371851206994
2024-05-13,-0.0002413040553572,0.1248740274116709,Calm,5221.419921875,0.0015673273385854503,0.0009322289245224398,-0.006267221477293415
2024-05-14,0.0048378131397597,0.1161936219407777,Calm,5246.68017578125,0.00226620400188239,0.0017350464524996637,-0.0014597279839463377
2024-05-15,0.0117159278825962,0.1202547315869502,Calm,5308.14990234375,0.004610556702034857,0.0023908766856392968,0.0
2024-05-16,-0.0020816677921287,0.1177441993667454,Calm,5297.10009765625,0.0031760336038839584,0.002567016444330378,-0.002081667792128683
2024-05-17,0.0011647735102702,0.1165947535203623,Calm,5303.27001953125,0.003079108537028038,0.002727632331486016,-0.000919318953359879
2024-05-20,0.0009163899374069,0.1091657544137639,Calm,5308.1298828125,0.0033106473355808573,0.0031883436679071113,-3.7714705911301817e-06
2024-05-21,0.0025018742439781,0.1072972355696936,Calm,5321.41015625,0.0028434595564245375,0.0028917068189790824,0.0
2024-05-22,-0.0027061230392261,0.1036397376575792,Calm,5307.009765625,-4.0950627939922125e-05,0.0021931020899267637,-0.0027061230392261214
2024-05-23,-0.0073807894850155,0.108683497153135,Calm,5267.83984375,-0.0011007749665172821,0.0018314925877186542,-0.010066939199768624
